customer_id,name,email,phone,address,area,latitude,longitude,registration_date,has_dashpass,segment
77a4bc56-3f52-4baf-b2c4-76b70f55cde4,Stephen Gonzales,chrisschneider@example.org,(322)959-1365,"773 Deborah Loop, Uptown",Uptown,40.682909,-73.888347,2022-08-19 10:29:32,False,Occasional
5b2945e0-df38-43e4-a09f-94d6dd39a774,Andrew Berry,dennishunt@example.net,(202)642-8699,"37977 Jeffrey Loop, East Side",East Side,40.505296,-73.88056,2021-12-06 22:08:28,True,Regular
000d2b5f-a791-4943-9175-5173f6ed7b88,Rebecca Hoover,cindydixon@example.org,001-857-499-1366x2103,"127 Natalie Place, East Side",East Side,40.829707,-73.516132,2023-09-18 17:02:14,False,Occasional
a6fd32cc-89d0-4a5a-ba62-db01edbf3ede,Autumn Olson,rachelryan@example.org,001-368-865-0863x76599,"47314 Scott Avenue, Midtown",Midtown,40.684718,-73.978596,2022-02-28 22:58:50,True,Regular
ba36609a-a3bf-4836-9ba9-4376fa8060cb,Rachel Lane,meyernicholas@example.org,001-756-651-2694x486,"636 White Points, West Side",West Side,40.940776,-73.980048,2022-10-26 09:45:33,False,Occasional
f583042b-6ad1-436e-8e46-0e8f09a2ac35,Dawn Parker,kim62@example.net,237-421-3865,"0127 Davis Greens, Midtown",Midtown,40.789316,-73.71492,2023-02-11 18:23:37,False,Frequent
d49488e7-4114-4c2f-b3fb-2e1b1294fe30,Bobby Johnson,zarias@example.net,+1-284-590-2770x3843,"205 Diana Estate, East Side",East Side,40.625793,-73.513663,2022-04-02 22:25:22,False,Occasional
fbe2ee1b-862d-43de-92cd-12c894c883a5,Donald Ross,msullivan@example.net,6115848955,"376 Jose Lodge, West Side",West Side,40.943586,-73.996701,2021-10-12 20:10:14,True,Regular
88bba061-be4d-4fb9-abba-7384ad02fd01,Kristin Gordon,stacey84@example.net,001-947-269-7357,"1416 Erica Forks, Uptown",Uptown,40.57512,-73.921321,2021-08-31 13:26:51,True,New
a6593200-c651-412c-8930-1927ec2ecc1b,Jennifer Gomez,haynesjose@example.com,565-618-2755,"37333 Clark Flats, West Side",West Side,40.739511,-73.704605,2023-04-22 06:15:02,True,Regular
fdbdb37c-83f8-4010-93a4-f272586a9369,Sara Kelly,wilsonchristian@example.net,490.680.7595x7947,"3920 Mendoza Plains, Uptown",Uptown,40.81477,-73.980405,2021-10-28 07:10:16,False,Regular
aa04555d-9240-4d35-9451-1563badb6019,Gregory Dalton,stephenmartinez@example.net,450.603.6915x594,"47955 Victor Fords, West Side",West Side,40.799679,-73.718198,2021-02-08 15:05:13,False,VIP
19387edb-4181-4728-bd17-8841816f082d,Paul Diaz,lramirez@example.net,(593)414-3866,"270 Robert Dale, West Side",West Side,40.585283,-73.584818,2021-10-20 11:39:42,False,Occasional
0db573e4-bf67-479c-937f-48133515c26b,Sarah Holmes DDS,jevans@example.net,9617203471,"5588 Cooper Loop, Midtown",Midtown,40.961176,-73.701733,2021-05-21 13:24:24,True,New
5e390644-f85f-4646-94cb-fca7353001e7,Sean Mccarty,barbarasantos@example.net,(645)958-7716,"225 Welch Ports, East Side",East Side,40.929796,-73.74782,2023-05-10 10:38:06,True,VIP
9dad67c3-4e17-40ef-8d21-659947776d9c,Terry Miller,jeremy54@example.net,296-447-5987x622,"341 Garrett Cove, East Side",East Side,40.519518,-73.608066,2023-10-28 09:05:30,False,VIP
b16f512c-7c7e-4bd1-92d5-574627c4f4a9,Timothy Kennedy,johnsonrandy@example.org,649-921-6433,"228 Anthony Shore, East Side",East Side,40.913761,-73.551516,2023-06-03 22:26:23,False,Regular
a874bab9-4184-44c3-9acd-f410b781b575,Thomas Lin,iproctor@example.com,+1-872-682-9979,"7831 Parker Loop, West Side",West Side,40.614743,-73.59885,2023-02-20 17:37:51,False,Frequent
18ec675b-bfff-497d-b482-1222a8dae2e8,Eric Smith,mauriceharrison@example.org,001-577-840-6493x085,"663 Jennifer Rue, East Side",East Side,40.548858,-73.933058,2023-09-05 13:58:54,True,Regular
528753e8-8033-4571-b471-7d142c88546d,James Baker,hgarrett@example.net,001-944-984-6312x241,"9735 Edwin Place, East Side",East Side,40.704323,-73.905489,2021-01-15 22:07:33,True,Regular
6d55593b-5121-4e45-a55d-241a7ffab9f0,William Campbell,jenniferacosta@example.org,720-973-5647,"051 Brian Trail, Midtown",Midtown,40.704423,-73.946708,2023-05-23 14:16:54,False,Regular
fb3d68d0-2b2a-497c-b0ac-39d68666c305,Joshua White,lisa01@example.net,567.930.3718,"4520 Jon Route, East Side",East Side,40.63778,-73.659697,2022-02-22 19:35:50,False,Occasional
b31353eb-7be1-4c92-8e15-51fbceba90f7,Isaac Williams,teresayoung@example.com,702-349-1630x09792,"27195 Brian Rue, East Side",East Side,40.777456,-73.873111,2022-09-21 17:49:45,True,New
33a5a88c-c2ad-460f-9e25-3c17c998ddb0,Joshua Rodriguez,jhall@example.net,001-957-530-6524x07784,"285 Oconnor Harbor, Downtown",Downtown,40.873907,-73.776703,2021-11-28 09:13:32,False,Occasional
875886eb-224d-435f-81c5-cda1065ee23e,Linda Valencia,caseymoore@example.com,585-770-8620x959,"186 Alexandria Parks, East Side",East Side,40.807013,-73.657718,2021-04-17 11:24:40,True,New
b374d301-b1c5-4b0e-8416-dc16c0756ff9,Brittany Campbell,hdavidson@example.org,910.622.0317x31096,"53910 Diana Village, Uptown",Uptown,40.735834,-73.699877,2021-06-30 08:16:14,True,Regular
c8f12958-306e-415b-8ecd-078c1b3b1076,Robert Brown,yshort@example.net,3943801413,"386 James Shoals, West Side",West Side,40.965342,-73.799678,2023-12-04 15:45:38,True,Frequent
e9f4f9c0-f2de-4ad8-8a16-56b27d51d9c8,Mario White,xreese@example.net,001-757-461-2286,"975 Pierce Islands, Uptown",Uptown,40.820146,-73.780514,2022-02-18 22:18:12,True,Regular
358eb9fb-2c64-47c5-821d-7cfd950bfb64,Jennifer Schultz,charlene98@example.org,(484)657-7600x4908,"43350 Ellison Pass, East Side",East Side,40.849225,-73.692405,2021-03-15 17:15:41,True,Occasional
e139b927-ec32-472d-9697-57fd4803efc8,Tammy Moore,stevenseric@example.com,(793)934-4196x931,"79194 Jessica Ports, Midtown",Midtown,40.889836,-73.823436,2023-03-21 18:37:12,False,Frequent
69c5fc97-2381-4af8-a600-90d4d5b4c1a1,Richard Weeks,michael66@example.org,001-539-406-0480x58925,"67998 Jeffrey Highway, Downtown",Downtown,40.959589,-73.725204,2022-12-14 17:52:17,True,VIP
47c06712-cf86-40bf-b4b4-0db2fa187a98,Brittany Rogers,dduncan@example.net,(541)568-6227x8376,"14659 Daniel Loop, West Side",West Side,40.964857,-73.712547,2022-06-19 11:26:32,True,New
78077be1-6f5f-46d9-81b6-acac6c5938d1,Gregory Flores,carrillogary@example.com,+1-279-527-0335x211,"240 Benson Creek, Midtown",Midtown,40.669983,-73.941496,2023-11-18 14:56:34,False,Regular
63887474-6d42-4206-a2c2-5fe39c388678,John Rivera,jamesmills@example.com,+1-679-420-6980,"43940 Pena Branch, West Side",West Side,40.983028,-73.718416,2022-05-14 16:49:29,False,Frequent
3ac54e0a-44fd-4738-9c88-bddf6961fa43,Matthew Alvarado,michelle04@example.net,(936)281-5798x1238,"38457 Garner Brook, Downtown",Downtown,40.740985,-73.87109,2023-02-23 13:43:44,True,Occasional
9e8604f1-18f6-4e3b-b48d-c0a4d163cda0,Harold Garrett,wendyirwin@example.com,8464084325,"68936 Ashley Meadow, Midtown",Midtown,40.758252,-73.995138,2022-06-24 13:18:05,True,Frequent
6259ca39-8dee-4117-a888-ba66f973779b,Susan Murphy,jamietaylor@example.net,+1-332-448-2629x25188,"2056 Turner Summit, Midtown",Midtown,40.538014,-73.534302,2023-09-03 16:22:13,False,Occasional
63362682-b8a8-4c27-9219-3821bd462c66,Stephanie Mahoney,edwin31@example.org,(509)594-9993,"051 Anderson Vista, Uptown",Uptown,40.7495,-73.900167,2022-05-11 14:13:14,True,Occasional
efe589b0-1e95-4a21-8014-e44c4c41ccc0,Michelle Brooks,ihenry@example.org,530.360.4633,"79757 Ronald Trail, East Side",East Side,40.678014,-73.610531,2021-09-03 08:43:42,False,New
8e4f73c5-26d0-486b-8d9b-ce0566cb99da,Nicolas James,phillip99@example.net,208.517.7038x86086,"7644 Jackson Hill, East Side",East Side,40.978997,-73.575995,2023-01-31 16:31:57,False,Frequent
a7340816-9f78-4dd2-9cd6-45a08d6bd1a7,Amy Black,stevenlucas@example.org,001-981-529-8266x5702,"1452 Christopher Squares, Midtown",Midtown,40.745403,-73.507803,2023-11-13 14:25:14,False,New
9874c631-97b7-4783-9c76-67e66dfb52a2,Jack Mills,gacosta@example.net,(468)460-2592,"06447 Sims Crest, East Side",East Side,40.899635,-73.76084,2021-03-08 22:22:25,False,Frequent
0dddef1c-8f3f-4b03-b608-32a034e55e48,Toni Smith,alexander77@example.net,9973339776,"903 Harvey Point, West Side",West Side,40.988254,-73.650878,2023-08-01 16:44:00,True,Occasional
8fd1bffc-97f1-41b7-af42-6fd91abb6ac6,Christine Lopez,delgadobenjamin@example.org,+1-499-945-1016x22499,"950 Kayla Islands, East Side",East Side,40.550374,-73.819199,2022-06-16 11:35:16,True,Regular
a754f1fc-094e-4662-b4bc-56657e7fc456,James Jones,ebridges@example.com,321.945.8683x3901,"946 Green Ports, East Side",East Side,40.671548,-73.908043,2023-05-19 12:26:44,False,Occasional
bc944fa3-64df-4307-8414-48ed194a5972,Heather Anderson DDS,lvasquez@example.net,843.801.0713,"55830 Hannah Glens, West Side",West Side,40.639815,-73.910055,2021-09-26 13:52:06,False,Frequent
c1c3b3d8-c099-4ab2-8944-90953f8135ef,Elizabeth Hunter,katie15@example.com,(499)902-3557x7027,"576 Mary Hills, East Side",East Side,40.716109,-73.809558,2021-10-26 10:30:51,True,Regular
7c7c7690-309c-4497-9d64-2d712907e90a,Megan Peters,clarkgina@example.com,824-405-6829,"145 Joseph Corners, Uptown",Uptown,40.997781,-73.575305,2023-11-25 23:46:20,False,Occasional
23f28a05-d2ec-47dd-9cee-430268d7e230,David Hayes DVM,aliciathompson@example.com,5317780782,"8452 Lynn Path, East Side",East Side,40.929251,-73.976145,2021-07-22 11:03:13,False,Regular
1bb4e8bc-4b66-4b96-a679-89db85f5d852,Brandi Hardy,hhughes@example.org,6402915701,"435 James Harbor, Downtown",Downtown,40.724927,-73.832672,2023-01-10 17:35:35,False,Occasional
81c4eb1c-3aa9-480c-a4d9-f8f3c589690b,Patricia Lambert,edward41@example.org,+1-588-413-8585x424,"49587 David Mountains, Downtown",Downtown,40.70588,-73.824455,2022-02-12 23:11:49,True,Occasional
3e83d9b1-3b2e-453b-bd42-90ed94cbb7c7,Amber Reyes,simmonsharold@example.net,001-979-454-5381,"71747 Hall Fork, East Side",East Side,40.743747,-73.631737,2021-06-10 18:39:18,False,VIP
19e7ab0e-81af-46aa-8fb4-955f167c2872,Steven Scott,philip55@example.com,401.371.5772x4599,"1581 Patel Locks, Uptown",Uptown,40.82029,-73.535717,2023-05-14 18:54:58,True,Occasional
ec02311a-6dfa-420d-a36f-c96883e9ce98,Cynthia Sanchez,terrireyes@example.com,396.969.5832,"99758 Lynn Fall, Uptown",Uptown,40.656741,-73.673493,2022-07-02 18:17:56,False,Frequent
480eefa8-88a8-4d1f-ae6e-2e8a0604d13b,Jared George,pmurphy@example.net,6138290227,"973 Erin Island, Midtown",Midtown,40.873948,-73.739532,2023-07-12 19:10:11,False,New
a78de79b-9ab7-498e-b77e-eb2efbade7c1,Robert Frazier,wrobbins@example.org,001-209-286-2405,"851 Glenn Freeway, Uptown",Uptown,40.831011,-73.529781,2021-06-13 12:10:25,True,New
4ba3d87d-4291-4ac0-b9a1-f4cd7298384f,Kevin Garrett,bsullivan@example.net,427.623.8656,"220 Deborah Divide, West Side",West Side,40.774217,-73.986818,2023-03-25 22:48:05,True,Regular
a95810ef-c8b1-4e48-9da6-9e7b8359c6b8,Katelyn Kim,christophermay@example.com,596.492.7868x765,"9097 Jennifer Grove, Downtown",Downtown,40.827416,-73.557264,2022-09-26 13:15:47,True,Regular
6466b18b-fc46-4c6a-8cf2-3a25f523dae4,Joshua Richardson,carrolljanet@example.org,001-371-528-4781,"1894 Rebecca Place, Uptown",Uptown,40.763371,-73.914696,2021-03-13 17:55:58,True,Regular
9989072b-5c34-4ef8-b5c6-5fbb8edf5cb2,Julie Hunt,vberry@example.com,(444)220-9494x079,"490 Washington Crossroad, East Side",East Side,40.967429,-73.725727,2021-10-04 23:11:37,False,Regular
ef3f9c35-2884-4189-96b7-e535e143fc3c,Sarah Ramirez,christinahill@example.com,6195292752,"2805 Tammy Ranch, East Side",East Side,40.717489,-73.680107,2023-12-30 15:58:22,False,Occasional
ba0fc79b-8e67-40da-aa91-3ff78b499f18,Brittany Crawford,ptownsend@example.net,923.695.0410x276,"8366 Baker Pines, Downtown",Downtown,40.72093,-73.817108,2022-06-17 10:19:00,True,Frequent
58e1be11-a0a8-46a4-b080-ad859bb566aa,Alexandra Ho,ureyes@example.net,+1-801-985-6945x44149,"393 Byrd Falls, Uptown",Uptown,40.671942,-73.765401,2021-01-18 21:48:30,True,Frequent
6d58291f-4fd1-4df3-bf92-ed01ca18a900,Adam Smith,smithconnor@example.org,+1-375-334-4300x91093,"92692 Heather Glen, Midtown",Midtown,40.798502,-73.601616,2023-02-05 12:26:56,False,Occasional
976f818a-2649-4d7e-95a2-be9a3708e064,Matthew Jones,rlivingston@example.com,001-654-421-4066x504,"1739 White Overpass, Uptown",Uptown,40.857469,-73.677005,2023-02-14 13:16:05,False,Occasional
70a913b0-face-459a-8b60-82c0f8b57bd8,Joshua Reynolds,gainesjennifer@example.org,2112947072,"642 Conway Ports, East Side",East Side,40.903787,-73.65768,2022-08-07 23:51:17,False,Frequent
33c60554-1ea3-4460-88d8-ce02ff77c239,Michael Wise,ugraham@example.org,+1-730-667-1985,"0158 Miller Mount, Uptown",Uptown,40.568312,-73.944822,2023-07-22 20:17:44,False,Occasional
780afb5b-05e5-4c4b-9c7b-94a9763f3ef6,Donna Harris,poncedonna@example.com,001-561-957-1732x030,"1847 Levy Brook, Downtown",Downtown,40.576075,-73.515142,2021-02-15 11:06:18,True,Frequent
